1,56334617.07,6236363.34,30,52.0,55.4,71.6,73.2,61.6,64.9,74.0,69.0,60.3,59.1,68.3,66.9,63.0,58.4,55.7,51.7,50.1,50.8,48.0,50.5,48.3,48.2,43.4,42.5,40.0,35.8,35.3,36.1,37.2,38.5
2,56334617.07,6236363.34,40,52.0,55.4,71.6,73.2,61.6,64.9,74.0,69.0,60.3,59.1,68.3,66.9,63.0,58.4,55.7,51.7,50.1,50.8,48.0,50.5,48.3,48.2,43.4,42.5,40.0,35.8,35.3,36.1,37.2,38.5
