1,56335170.32,6235606.62,1,1.5
2,56334919.62,6235491.94,1,1.5
3,56334599.57,6235445.27,1,1.5
4,56334522.23,6235442.6,1,1.5
5,56334240.02,6235446.6,1,1.5
6,56334030.66,6235455.93,1,1.5
7,56334621.21,6236253.91,1,5.5
